date,mean_temp,max_temp,max_temp_time,min_temp,min_temp_time,sum_rain,sun_time,mean_humid,area
2022-05-1,10.1,13.8,0,6.2,0,0.0,0.0,66,青森
2022-05-2,9.8,15.0,0,5.4,0,0.0,9.1,62,青森
2022-05-3,10.9,16.1,0,6.2,0,3.0,5.4,62,青森
2022-05-4,14.3,20.1,0,9.5,0,0.0,8.8,60,青森
2022-05-5,12.6,17.8,0,7.1,0,--,12.0,74,青森
2022-05-6,15.0,22.2,0,7.4,0,--,13.4,64,青森
2022-05-7,16.2,22.7,0,10.0,0,10.5,9.8,66,青森
2022-05-8,12.5,17.6,0,8.3,0,0.0,11.2,56,青森
2022-05-9,13.2,19.7,0,5.7,0,--,13.2,48,青森
2022-05-10,14.7,23.6,0,6.1,0,--,13.0,42,青森
2022-05-11,13.7,19.6,0,7.0,0,--,13.4,63,青森
2022-05-12,15.7,21.4,0,12.4,0,--,6.2,78,青森
2022-05-13,15.3,19.4,0,13.2,0,0.0,0.9,84,青森
2022-05-14,14.7,24.0,0,11.8,0,0.0,2.3,78,青森
2022-05-15,13.1,16.8,0,8.9,0,3.0,7.4,66,青森
2022-05-16,13.4,20.5,0,6.1,0,--,13.8,64,青森
2022-05-17,14.3,22.8,0,8.8,0,--,10.9,56,青森
2022-05-18,15.2,21.8,0,7.3,0,--,13.9,57,青森
2022-05-19,16.1,23.2,0,10.3,0,0.0,4.4,64,青森
2022-05-20,16.8,24.8,0,12.3,0,0.0,8.8,73,青森
2022-05-21,16.0,22.0,0,10.5,0,0.0,8.5,75,青森
2022-05-22,15.8,17.4,0,14.7,0,5.5,0.2,86,青森
2022-05-23,16.3,21.0,0,13.7,0,0.0,5.3,81,青森
2022-05-24,17.3,23.7,0,14.2,0,0.0,7.6,75,青森
2022-05-25,17.9,26.0,0,12.1,0,0.0,12.8,73,青森
2022-05-26,17.1,21.0,0,13.2,0,--,10.2,80,青森
2022-05-27,15.8,18.4,0,13.1,0,34.5,0.5,94,青森
2022-05-28,15.1,19.4,0,12.8,0,7.0,4.3,83,青森
2022-05-29,16.8,21.5,0,12.3,0,0.0,12.9,72,青森
2022-05-30,16.2,23.2,0,10.6,0,--,13.1,68,青森
2022-05-31,14.0,15.3,0,12.8,0,5.5,0.0,84,青森
2022-05-1,8.0,9.3,0,6.6,0,14.5,0.0,87,盛岡
2022-05-2,9.3,15.2,0,4.0,0,0.0,8.2,68,盛岡
2022-05-3,8.6,14.0,0,2.5,0,0.0,10.2,71,盛岡
2022-05-4,13.4,21.4,0,6.6,0,0.0,9.0,64,盛岡
2022-05-5,17.3,27.2,0,8.1,0,0.0,11.7,56,盛岡
2022-05-6,18.6,28.3,0,8.8,0,0.0,13.0,57,盛岡
2022-05-7,18.1,24.3,0,12.6,0,4.5,8.8,74,盛岡
2022-05-8,12.6,17.1,0,7.9,0,0.0,10.7,56,盛岡
2022-05-9,12.0,18.7,0,5.4,0,0.0,11.5,59,盛岡
2022-05-10,14.5,24.6,0,2.8,0,--,13.3,50,盛岡
2022-05-11,16.7,24.5,0,5.8,0,0.0,12.6,64,盛岡
2022-05-12,18.8,24.3,0,14.2,0,--,6.2,75,盛岡
2022-05-13,18.0,22.1,0,16.6,0,7.0,0.2,93,盛岡
2022-05-14,16.1,20.9,0,11.1,0,3.0,1.9,84,盛岡
2022-05-15,13.0,17.7,0,7.2,0,0.5,6.7,60,盛岡
2022-05-16,12.9,20.2,0,4.5,0,0.0,10.8,70,盛岡
2022-05-17,15.5,20.9,0,11.4,0,--,4.9,73,盛岡
2022-05-18,16.1,24.0,0,7.6,0,--,13.4,58,盛岡
2022-05-19,17.5,25.2,0,7.8,0,0.0,8.5,52,盛岡
2022-05-20,18.4,24.8,0,12.7,0,--,5.4,58,盛岡
2022-05-21,18.0,26.3,0,10.6,0,0.5,6.6,63,盛岡
2022-05-22,16.0,19.2,0,13.6,0,5.5,0.7,87,盛岡
2022-05-23,16.3,21.1,0,12.2,0,0.0,4.1,74,盛岡
2022-05-24,18.2,25.5,0,11.2,0,--,11.4,68,盛岡
2022-05-25,20.2,28.1,0,10.8,0,--,13.5,67,盛岡
2022-05-26,20.2,25.9,0,16.1,0,0.0,6.8,70,盛岡
2022-05-27,17.4,19.7,0,14.0,0,49.5,2.2,91,盛岡
2022-05-28,14.9,18.2,0,12.8,0,2.5,2.2,80,盛岡
2022-05-29,19.4,25.4,0,13.1,0,--,13.3,67,盛岡
2022-05-30,16.6,23.1,0,11.5,0,--,10.5,74,盛岡
2022-05-31,13.3,15.0,0,12.3,0,16.0,0.0,91,盛岡
2022-05-1,9.4,11.0,0,7.4,0,16.5,0.0,86,秋田
2022-05-2,9.8,13.6,0,5.1,0,0.0,12.3,68,秋田
2022-05-3,10.0,14.2,0,5.3,0,0.0,5.8,75,秋田
2022-05-4,13.6,18.1,0,8.5,0,0.0,10.6,69,秋田
2022-05-5,16.9,24.2,0,9.8,0,--,13.0,57,秋田
2022-05-6,18.1,28.5,0,11.1,0,--,13.2,55,秋田
2022-05-7,16.9,25.1,0,10.5,0,17.0,10.7,68,秋田
2022-05-8,12.7,15.5,0,10.1,0,0.0,12.1,65,秋田
2022-05-9,12.8,16.7,0,8.8,0,--,10.1,73,秋田
2022-05-10,13.1,18.7,0,6.2,0,--,13.5,68,秋田
2022-05-11,17.8,26.0,0,9.4,0,--,12.3,48,秋田
2022-05-12,19.4,25.0,0,14.7,0,0.0,6.9,61,秋田
2022-05-13,21.0,27.2,0,17.3,0,1.5,3.0,74,秋田
2022-05-14,15.4,19.4,0,12.5,0,8.5,0.0,86,秋田
2022-05-15,13.7,17.0,0,9.5,0,1.5,9.6,70,秋田
2022-05-16,14.5,20.7,0,8.2,0,--,12.2,55,秋田
2022-05-17,14.9,20.0,0,9.8,0,--,8.2,61,秋田
2022-05-18,15.2,21.3,0,7.7,0,--,13.7,56,秋田
2022-05-19,17.2,22.7,0,11.5,0,0.0,5.4,57,秋田
2022-05-20,18.3,22.3,0,14.4,0,0.0,8.9,67,秋田
2022-05-21,19.7,24.8,0,13.5,0,0.0,5.2,50,秋田
2022-05-22,19.3,22.6,0,16.5,0,0.0,3.0,63,秋田
2022-05-23,17.4,20.9,0,14.9,0,0.0,5.2,72,秋田
2022-05-24,17.3,21.2,0,14.2,0,0.0,9.9,77,秋田
2022-05-25,20.8,28.3,0,13.8,0,--,13.8,58,秋田
2022-05-26,22.3,29.0,0,17.1,0,--,11.4,60,秋田
2022-05-27,17.9,21.1,0,15.0,0,27.0,2.6,86,秋田
2022-05-28,16.7,19.0,0,15.3,0,2.5,2.9,79,秋田
2022-05-29,18.2,21.5,0,15.1,0,--,9.9,82,秋田
2022-05-30,20.1,26.7,0,14.2,0,--,13.0,66,秋田
2022-05-31,16.5,18.3,0,14.5,0,11.5,0.0,80,秋田
2022-05-1,9.8,13.7,0,7.9,0,15.0,0.0,81,仙台
2022-05-2,11.8,17.6,0,7.2,0,--,7.8,58,仙台
2022-05-3,12.3,17.1,0,6.6,0,0.0,10.8,49,仙台
2022-05-4,17.8,26.1,0,8.5,0,--,12.8,45,仙台
2022-05-5,17.4,23.3,0,11.3,0,--,12.8,57,仙台
2022-05-6,17.4,22.8,0,11.8,0,--,13.0,71,仙台
2022-05-7,17.9,23.4,0,12.4,0,0.0,10.4,78,仙台
2022-05-8,15.1,19.0,0,10.5,0,--,7.3,38,仙台
2022-05-9,14.0,19.3,0,10.3,0,--,3.2,53,仙台
2022-05-10,14.0,21.1,0,7.7,0,--,13.5,56,仙台
2022-05-11,14.0,21.4,0,9.1,0,0.0,5.1,75,仙台
2022-05-12,16.9,21.9,0,12.9,0,--,4.9,85,仙台
2022-05-13,17.3,19.6,0,15.9,0,7.0,0.0,95,仙台
2022-05-14,18.2,25.4,0,14.4,0,5.0,3.1,76,仙台
2022-05-15,15.9,20.0,0,13.1,0,--,4.4,52,仙台
2022-05-16,13.3,16.4,0,10.8,0,0.0,0.0,69,仙台
2022-05-17,14.7,17.6,0,12.6,0,0.0,0.4,82,仙台
2022-05-18,16.4,22.5,0,9.9,0,--,13.6,66,仙台
2022-05-19,17.9,23.7,0,11.1,0,0.0,10.6,66,仙台
2022-05-20,21.2,27.2,0,15.6,0,--,9.4,52,仙台
2022-05-21,19.4,24.5,0,16.7,0,--,5.0,69,仙台
2022-05-22,16.5,18.8,0,14.8,0,3.0,0.1,84,仙台
2022-05-23,15.9,19.4,0,13.9,0,1.5,3.1,80,仙台
2022-05-24,18.3,24.4,0,12.3,0,--,13.2,71,仙台
2022-05-25,18.3,23.9,0,14.3,0,--,8.6,83,仙台
2022-05-26,20.0,23.6,0,17.8,0,--,10.4,81,仙台
2022-05-27,17.6,20.3,0,16.4,0,48.5,3.2,92,仙台
2022-05-28,19.4,23.8,0,14.7,0,0.0,10.3,58,仙台
2022-05-29,22.3,29.6,0,14.8,0,--,13.5,57,仙台
2022-05-30,15.9,19.8,0,13.9,0,--,8.8,73,仙台
2022-05-31,14.3,15.7,0,13.0,0,11.5,0.0,95,仙台
2022-05-1,8.0,8.9,0,6.3,0,14.5,0.0,88,山形
2022-05-2,10.5,16.8,0,6.2,0,--,6.5,62,山形
2022-05-3,10.3,15.6,0,5.5,0,0.0,8.5,57,山形
2022-05-4,16.4,24.7,0,6.7,0,--,12.9,45,山形
2022-05-5,18.5,28.7,0,8.5,0,--,12.8,49,山形
2022-05-6,20.1,30.9,0,10.9,0,0.0,13.0,52,山形
2022-05-7,20.0,28.5,0,11.7,0,0.0,10.5,58,山形
2022-05-8,13.7,18.4,0,8.3,0,0.0,11.9,41,山形
2022-05-9,12.9,20.5,0,7.2,0,--,5.3,46,山形
2022-05-10,14.8,24.0,0,4.8,0,--,13.3,42,山形
2022-05-11,17.2,25.9,0,7.1,0,--,11.5,52,山形
2022-05-12,19.9,26.0,0,13.8,0,--,5.7,62,山形
2022-05-13,20.2,25.0,0,16.1,0,2.5,1.6,78,山形
2022-05-14,18.2,24.4,0,13.4,0,2.0,1.8,73,山形
2022-05-15,15.6,21.1,0,10.5,0,--,5.8,44,山形
2022-05-16,12.8,17.2,0,7.8,0,0.0,0.0,66,山形
2022-05-17,15.3,20.1,0,12.0,0,0.0,1.0,65,山形
2022-05-18,17.2,25.8,0,8.1,0,--,13.1,50,山形
2022-05-19,19.4,28.6,0,9.7,0,--,10.3,41,山形
2022-05-20,20.5,26.2,0,13.1,0,--,6.9,43,山形
2022-05-21,18.8,24.6,0,14.7,0,0.5,2.6,58,山形
2022-05-22,16.3,19.1,0,14.5,0,2.5,0.4,78,山形
2022-05-23,15.0,19.5,0,12.7,0,3.5,1.8,81,山形
2022-05-24,17.9,25.3,0,10.3,0,--,13.5,64,山形
2022-05-25,20.4,29.2,0,12.1,0,--,13.4,63,山形
2022-05-26,21.3,27.9,0,14.4,0,--,11.0,63,山形
2022-05-27,17.7,21.5,0,14.9,0,31.0,4.2,86,山形
2022-05-28,18.5,20.7,0,15.0,0,0.0,2.1,53,山形
2022-05-29,21.8,29.0,0,16.7,0,--,12.9,58,山形
2022-05-30,19.1,27.9,0,14.8,0,--,10.9,67,山形
2022-05-31,16.1,18.8,0,13.1,0,3.0,0.2,80,山形
2022-05-1,11.0,15.7,0,8.5,0,14.5,0.4,76,福島
2022-05-2,11.6,17.6,0,6.5,0,0.0,5.3,61,福島
2022-05-3,11.6,17.5,0,5.5,0,--,12.1,56,福島
2022-05-4,17.8,27.6,0,7.1,0,--,13.0,45,福島
2022-05-5,19.4,29.9,0,9.8,0,--,12.6,48,福島
2022-05-6,20.5,29.6,0,12.3,0,--,12.9,58,福島
2022-05-7,20.5,26.3,0,14.1,0,0.0,10.0,63,福島
2022-05-8,15.2,20.0,0,12.2,0,--,11.0,36,福島
2022-05-9,13.0,17.1,0,9.9,0,0.0,0.7,60,福島
2022-05-10,15.0,24.3,0,6.5,0,--,13.3,52,福島
2022-05-11,15.7,24.5,0,6.2,0,--,9.2,60,福島
2022-05-12,20.6,27.3,0,13.8,0,0.0,6.9,66,福島
2022-05-13,19.0,23.5,0,16.9,0,5.5,1.0,88,福島
2022-05-14,18.8,25.2,0,14.6,0,4.0,3.5,74,福島
2022-05-15,17.3,22.1,0,13.5,0,--,6.0,40,福島
2022-05-16,12.3,13.6,0,10.7,0,4.5,0.0,81,福島
2022-05-17,15.0,18.6,0,12.4,0,0.0,0.0,85,福島
2022-05-18,18.0,26.8,0,10.7,0,--,12.2,62,福島
2022-05-19,20.5,30.0,0,10.5,0,--,9.8,46,福島
2022-05-20,22.4,28.3,0,15.8,0,0.0,8.2,40,福島
2022-05-21,19.1,25.6,0,16.1,0,6.5,1.5,73,福島
2022-05-22,16.3,18.4,0,14.4,0,6.0,0.4,86,福島
2022-05-23,15.3,18.2,0,12.9,0,2.5,0.5,83,福島
2022-05-24,19.0,27.7,0,10.8,0,--,12.5,66,福島
2022-05-25,21.1,29.2,0,14.9,0,--,9.3,68,福島
2022-05-26,22.3,27.3,0,17.9,0,--,10.3,62,福島
2022-05-27,18.7,20.8,0,16.6,0,23.0,2.7,83,福島
2022-05-28,20.4,25.1,0,16.5,0,--,8.1,49,福島
2022-05-29,23.8,30.6,0,15.7,0,--,12.8,46,福島
2022-05-30,18.4,23.6,0,14.5,0,--,12.1,65,福島
2022-05-31,14.7,16.4,0,13.0,0,4.0,0.0,93,福島
2022-05-1,11.4,16.5,0,6.9,0,19.0,0.0,82,水戸
2022-05-2,12.8,17.9,0,7.9,0,0.0,10.9,66,水戸
2022-05-3,13.3,18.1,0,8.1,0,0.0,9.1,61,水戸
2022-05-4,17.3,24.5,0,8.6,0,--,12.8,56,水戸
2022-05-5,17.7,23.2,0,10.7,0,--,12.8,70,水戸
2022-05-6,18.3,24.5,0,12.4,0,--,9.3,71,水戸
2022-05-7,17.5,23.6,0,13.1,0,0.0,1.8,80,水戸
2022-05-8,17.5,22.5,0,14.7,0,0.0,9.7,54,水戸
2022-05-9,12.6,15.8,0,10.7,0,10.0,0.1,80,水戸
2022-05-10,14.6,20.3,0,9.0,0,0.0,12.2,64,水戸
2022-05-11,15.6,22.2,0,8.1,0,--,9.5,70,水戸
2022-05-12,19.1,23.7,0,14.3,0,0.0,3.2,77,水戸
2022-05-13,18.7,20.4,0,17.1,0,30.5,0.0,94,水戸
2022-05-14,21.2,26.0,0,16.3,0,8.5,0.8,75,水戸
2022-05-15,16.1,18.7,0,13.9,0,0.0,0.1,61,水戸
2022-05-16,13.6,15.4,0,12.6,0,11.5,0.0,90,水戸
2022-05-17,15.3,17.9,0,13.2,0,1.0,0.0,84,水戸
2022-05-18,17.3,24.2,0,11.8,0,--,10.9,71,水戸
2022-05-19,20.3,27.8,0,11.7,0,--,10.7,53,水戸
2022-05-20,20.7,26.4,0,13.6,0,--,7.9,66,水戸
2022-05-21,19.6,22.5,0,15.9,0,2.0,0.0,73,水戸
2022-05-22,17.2,22.3,0,15.2,0,2.0,3.4,80,水戸
2022-05-23,16.2,20.5,0,13.3,0,20.0,6.7,78,水戸
2022-05-24,18.9,25.3,0,11.9,0,--,12.4,71,水戸
2022-05-25,20.5,26.2,0,15.0,0,--,10.0,72,水戸
2022-05-26,20.9,24.4,0,15.5,0,--,9.3,70,水戸
2022-05-27,19.7,22.4,0,17.4,0,35.5,0.4,86,水戸
2022-05-28,21.0,27.9,0,15.2,0,--,11.2,61,水戸
2022-05-29,23.1,32.8,0,12.5,0,--,13.4,49,水戸
2022-05-30,17.8,20.9,0,15.2,0,--,12.1,69,水戸
2022-05-31,16.8,19.3,0,14.4,0,5.0,0.0,88,水戸
2022-05-1,11.2,14.3,0,8.9,0,22.5,0.0,79,宇都宮
2022-05-2,11.7,19.2,0,6.1,0,1.0,8.0,80,宇都宮
2022-05-3,13.0,19.5,0,6.4,0,--,11.0,68,宇都宮
2022-05-4,16.9,24.5,0,9.1,0,--,12.8,62,宇都宮
2022-05-5,20.2,27.7,0,11.8,0,--,12.9,58,宇都宮
2022-05-6,19.2,25.3,0,13.9,0,--,9.7,72,宇都宮
2022-05-7,17.9,23.5,0,13.1,0,0.0,1.9,83,宇都宮
2022-05-8,18.1,24.1,0,15.1,0,0.0,9.9,54,宇都宮
2022-05-9,12.4,15.3,0,11.0,0,6.5,0.0,88,宇都宮
2022-05-10,15.3,23.5,0,7.9,0,--,12.4,61,宇都宮
2022-05-11,16.9,22.7,0,8.9,0,--,9.4,56,宇都宮
2022-05-12,19.5,24.6,0,16.1,0,0.0,1.9,78,宇都宮
2022-05-13,18.1,19.4,0,16.4,0,27.5,0.0,99,宇都宮
2022-05-14,20.4,26.4,0,16.1,0,5.0,2.5,79,宇都宮
2022-05-15,16.8,21.0,0,14.2,0,0.0,3.0,65,宇都宮
2022-05-16,13.6,16.3,0,12.3,0,5.0,0.0,93,宇都宮
2022-05-17,15.4,17.9,0,12.5,0,--,0.0,86,宇都宮
2022-05-18,17.9,25.2,0,10.7,0,0.0,10.8,67,宇都宮
2022-05-19,20.0,27.5,0,11.4,0,--,10.9,55,宇都宮
2022-05-20,20.7,27.2,0,15.2,0,0.0,8.2,61,宇都宮
2022-05-21,18.5,21.5,0,17.1,0,0.5,0.0,82,宇都宮
2022-05-22,18.7,23.9,0,15.1,0,2.5,4.0,79,宇都宮
2022-05-23,16.8,22.3,0,13.5,0,22.0,4.3,82,宇都宮
2022-05-24,19.8,26.3,0,12.7,0,--,10.6,72,宇都宮
2022-05-25,21.6,27.3,0,16.9,0,--,7.1,72,宇都宮
2022-05-26,20.8,25.8,0,15.9,0,0.0,3.5,73,宇都宮
2022-05-27,19.4,21.9,0,17.0,0,23.0,3.7,91,宇都宮
2022-05-28,21.0,28.7,0,14.0,0,--,12.7,58,宇都宮
2022-05-29,23.7,33.2,0,13.9,0,--,13.6,48,宇都宮
2022-05-30,20.5,25.9,0,14.8,0,0.0,11.7,62,宇都宮
2022-05-31,17.2,19.7,0,14.7,0,15.5,0.1,94,宇都宮
2022-05-1,11.4,14.6,0,10.0,0,3.5,0.1,76,前橋
2022-05-2,13.4,20.8,0,7.7,0,0.0,8.3,56,前橋
2022-05-3,13.7,19.5,0,7.2,0,--,13.0,49,前橋
2022-05-4,17.2,25.3,0,8.5,0,--,12.7,49,前橋
2022-05-5,21.0,28.3,0,13.5,0,--,12.6,48,前橋
2022-05-6,19.8,26.0,0,14.0,0,--,9.8,62,前橋
2022-05-7,19.3,25.7,0,13.7,0,3.5,7.3,72,前橋
2022-05-8,17.7,22.3,0,14.2,0,0.0,9.5,43,前橋
2022-05-9,12.8,15.6,0,10.1,0,5.5,0.0,85,前橋
2022-05-10,15.5,23.0,0,8.2,0,--,12.5,55,前橋
2022-05-11,17.2,22.8,0,10.3,0,--,6.1,51,前橋
2022-05-12,19.5,24.3,0,14.2,0,0.0,5.6,67,前橋
2022-05-13,18.3,19.7,0,16.6,0,14.0,0.0,95,前橋
2022-05-14,20.4,26.5,0,17.0,0,5.0,3.3,71,前橋
2022-05-15,18.1,24.0,0,13.4,0,--,4.7,46,前橋
2022-05-16,14.5,16.6,0,13.3,0,1.5,0.0,91,前橋
2022-05-17,15.6,18.1,0,12.9,0,--,0.0,85,前橋
2022-05-18,19.4,26.8,0,12.0,0,--,13.1,52,前橋
2022-05-19,21.1,28.3,0,13.7,0,--,10.4,45,前橋
2022-05-20,21.1,28.3,0,16.3,0,0.0,5.9,55,前橋
2022-05-21,17.8,20.3,0,16.2,0,1.5,0.0,82,前橋
2022-05-22,19.1,25.8,0,14.3,0,59.5,6.6,75,前橋
2022-05-23,18.5,23.9,0,14.0,0,8.0,10.1,69,前橋
2022-05-24,20.4,27.9,0,12.7,0,--,12.9,59,前橋
2022-05-25,21.8,28.0,0,16.3,0,--,10.7,65,前橋
2022-05-26,21.1,25.5,0,16.2,0,0.0,2.7,66,前橋
2022-05-27,20.7,26.7,0,17.0,0,48.5,5.0,81,前橋
2022-05-28,21.7,27.0,0,16.2,0,--,13.6,48,前橋
2022-05-29,24.8,34.3,0,14.2,0,--,13.5,39,前橋
2022-05-30,22.5,28.7,0,17.1,0,0.0,10.5,55,前橋
2022-05-31,18.1,22.4,0,15.4,0,16.5,1.3,88,前橋
2022-05-1,11.6,13.5,0,10.6,0,6.5,0.0,79,熊谷
2022-05-2,14.0,20.5,0,8.2,0,--,11.7,63,熊谷
2022-05-3,14.7,20.9,0,7.6,0,--,13.2,55,熊谷
2022-05-4,17.9,26.2,0,9.3,0,--,12.7,55,熊谷
2022-05-5,20.4,28.3,0,12.1,0,--,12.7,57,熊谷
2022-05-6,19.5,26.4,0,13.5,0,--,8.8,69,熊谷
2022-05-7,19.5,25.7,0,13.9,0,0.0,6.8,75,熊谷
2022-05-8,18.2,23.0,0,15.3,0,2.0,5.1,49,熊谷
2022-05-9,12.9,15.5,0,11.5,0,6.0,0.0,88,熊谷
2022-05-10,16.1,23.4,0,8.8,0,0.0,11.5,60,熊谷
2022-05-11,18.0,24.3,0,11.0,0,--,8.8,58,熊谷
2022-05-12,19.7,25.0,0,14.8,0,0.0,4.0,72,熊谷
2022-05-13,18.4,19.7,0,16.8,0,21.0,0.0,98,熊谷
2022-05-14,21.6,29.0,0,18.2,0,8.0,3.7,72,熊谷
2022-05-15,18.4,22.8,0,16.0,0,--,2.1,51,熊谷
2022-05-16,14.4,16.3,0,13.3,0,2.0,0.0,91,熊谷
2022-05-17,15.7,18.3,0,13.2,0,0.0,0.0,86,熊谷
2022-05-18,19.2,26.7,0,11.3,0,--,12.7,62,熊谷
2022-05-19,21.0,28.3,0,13.8,0,--,11.7,52,熊谷
2022-05-20,21.4,28.4,0,14.5,0,0.0,8.1,59,熊谷
2022-05-21,18.2,20.3,0,17.1,0,2.0,0.0,86,熊谷
2022-05-22,19.7,26.4,0,14.9,0,0.5,7.1,74,熊谷
2022-05-23,19.1,25.5,0,14.4,0,11.5,9.0,72,熊谷
2022-05-24,21.1,28.5,0,14.6,0,--,11.4,65,熊谷
2022-05-25,22.1,28.5,0,17.4,0,--,7.5,69,熊谷
2022-05-26,22.2,27.3,0,17.8,0,0.0,4.6,68,熊谷
2022-05-27,21.1,27.2,0,17.4,0,28.0,4.6,85,熊谷
2022-05-28,22.6,28.9,0,16.1,0,--,13.7,51,熊谷
2022-05-29,24.8,33.8,0,14.5,0,--,13.6,47,熊谷
2022-05-30,21.9,27.2,0,16.0,0,0.0,10.8,61,熊谷
2022-05-31,18.3,22.1,0,15.3,0,15.0,0.5,88,熊谷
2022-05-1,12.9,15.5,0,11.3,0,1.5,0.0,77,甲府
2022-05-2,14.3,21.0,0,9.2,0,0.0,8.0,55,甲府
2022-05-3,14.1,22.2,0,6.0,0,--,12.6,46,甲府
2022-05-4,16.4,26.1,0,7.2,0,--,12.6,60,甲府
2022-05-5,19.0,28.9,0,10.8,0,--,11.9,62,甲府
2022-05-6,18.7,26.1,0,12.5,0,--,7.1,64,甲府
2022-05-7,19.9,28.1,0,12.4,0,--,10.6,64,甲府
2022-05-8,19.7,25.8,0,15.5,0,--,6.6,59,甲府
2022-05-9,14.2,18.2,0,11.1,0,9.0,0.1,77,甲府
2022-05-10,16.3,24.5,0,10.0,0,--,8.9,64,甲府
2022-05-11,17.8,23.8,0,10.5,0,--,5.6,56,甲府
2022-05-12,18.0,23.6,0,12.4,0,1.5,4.1,75,甲府
2022-05-13,18.1,19.9,0,16.5,0,13.5,0.0,96,甲府
2022-05-14,21.0,27.6,0,17.2,0,8.0,4.3,81,甲府
2022-05-15,17.9,22.9,0,14.2,0,0.0,1.9,64,甲府
2022-05-16,16.6,20.5,0,14.6,0,0.0,0.2,72,甲府
2022-05-17,16.2,18.6,0,13.9,0,--,0.0,80,甲府
2022-05-18,18.9,26.6,0,12.2,0,--,12.2,59,甲府
2022-05-19,19.5,27.2,0,11.6,0,--,10.6,62,甲府
2022-05-20,19.7,25.0,0,14.6,0,0.0,1.0,66,甲府
2022-05-21,17.2,19.0,0,15.8,0,0.5,0.0,82,甲府
2022-05-22,20.1,27.5,0,15.2,0,0.5,7.3,71,甲府
2022-05-23,21.6,29.2,0,15.0,0,0.0,12.1,61,甲府
2022-05-24,21.7,28.5,0,17.0,0,--,10.5,62,甲府
2022-05-25,21.8,29.2,0,17.0,0,--,5.8,66,甲府
2022-05-26,20.3,25.9,0,16.9,0,0.0,5.2,70,甲府
2022-05-27,20.9,27.9,0,16.3,0,44.5,7.6,79,甲府
2022-05-28,23.2,30.5,0,15.1,0,--,13.0,44,甲府
2022-05-29,23.5,33.7,0,14.4,0,--,13.2,45,甲府
2022-05-30,23.9,33.0,0,16.2,0,0.0,10.6,51,甲府
2022-05-31,20.0,26.1,0,15.4,0,4.5,2.8,78,甲府
2022-05-1,13.3,16.5,0,11.3,0,22.0,0.0,82,横浜
2022-05-2,14.2,19.9,0,11.3,0,3.0,4.0,70,横浜
2022-05-3,15.3,20.2,0,11.1,0,--,12.3,64,横浜
2022-05-4,18.3,23.7,0,12.1,0,--,12.8,58,横浜
2022-05-5,19.8,25.2,0,15.5,0,--,11.2,61,横浜
2022-05-6,19.5,23.6,0,16.6,0,--,5.9,71,横浜
2022-05-7,18.5,23.1,0,15.8,0,3.5,3.1,85,横浜
2022-05-8,18.3,22.4,0,15.8,0,0.0,4.1,60,横浜
2022-05-9,14.7,18.1,0,11.9,0,9.0,0.4,77,横浜
2022-05-10,16.5,21.9,0,11.8,0,0.5,10.2,66,横浜
2022-05-11,18.7,23.9,0,13.8,0,--,8.7,61,横浜
2022-05-12,19.4,23.3,0,17.1,0,4.0,0.9,84,横浜
2022-05-13,18.7,21.2,0,17.0,0,53.0,0.0,98,横浜
2022-05-14,21.8,24.9,0,20.0,0,21.5,2.0,87,横浜
2022-05-15,17.6,20.5,0,15.0,0,1.5,0.0,69,横浜
2022-05-16,15.0,15.8,0,14.5,0,7.0,0.0,91,横浜
2022-05-17,16.0,17.7,0,14.5,0,1.0,0.0,89,横浜
2022-05-18,18.6,24.4,0,13.8,0,--,12.1,76,横浜
2022-05-19,--,20.3,0,26.0,0,--,南南西,15.0,横浜
2022-05-20,20.9,24.2,0,17.4,0,--,3.9,74,横浜
2022-05-21,18.7,20.3,0,15.1,0,12.0,0.0,85,横浜
2022-05-22,19.1,25.0,0,14.9,0,2.0,5.0,76,横浜
2022-05-23,19.6,24.4,0,16.8,0,1.0,6.8,75,横浜
2022-05-24,21.1,25.7,0,17.0,0,--,11.5,70,横浜
2022-05-25,21.6,26.2,0,18.7,0,--,8.7,72,横浜
2022-05-26,21.5,25.8,0,17.9,0,0.0,7.8,72,横浜
2022-05-27,21.6,26.2,0,19.4,0,23.0,3.1,87,横浜
2022-05-28,23.0,26.8,0,18.4,0,--,11.7,61,横浜
2022-05-29,23.9,29.9,0,18.9,0,--,13.5,53,横浜
2022-05-30,22.9,28.2,0,19.9,0,--,11.1,69,横浜
2022-05-31,19.6,23.0,0,17.0,0,13.0,0.4,86,横浜
2022-05-1,13.9,18.1,0,10.6,0,7.5,0.1,71,千葉
2022-05-2,13.9,19.0,0,10.3,0,5.5,3.3,67,千葉
2022-05-3,14.8,20.1,0,10.3,0,--,11.7,61,千葉
2022-05-4,18.5,23.1,0,13.7,0,--,12.9,54,千葉
2022-05-5,19.7,24.0,0,15.2,0,--,11.6,66,千葉
2022-05-6,19.7,22.6,0,17.2,0,--,8.3,68,千葉
2022-05-7,18.8,22.5,0,17.3,0,6.0,1.8,81,千葉
2022-05-8,18.1,22.5,0,16.6,0,0.0,1.6,61,千葉
2022-05-9,14.7,16.9,0,11.7,0,10.5,0.0,71,千葉
2022-05-10,16.6,22.1,0,11.7,0,1.0,10.4,59,千葉
2022-05-11,18.5,24.4,0,13.4,0,--,10.1,61,千葉
2022-05-12,19.6,23.4,0,17.6,0,3.0,0.1,82,千葉
2022-05-13,20.2,22.9,0,18.4,0,50.0,0.0,93,千葉
